










































































# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Mar 28 10:17:07 2018
#
# COLUMN matchid:        User List Record
# COLUMN name_user:      User Name
# COLUMN ra_user:        User RA
# COLUMN dec_user:       User Dec
# COLUMN dist_user:      Match Distance
# COLUMN sourceid:       Source ID
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN hjdstart:       Start HJD [days]
# COLUMN hjdstop:        End HJD [days]
# COLUMN wasp_mag:       WASP-band [mag]
# COLUMN npts:           Points in Light Curve
# COLUMN tm_statnpts:    Points in Statistics Calculation
# COLUMN tm_median:      Median of Time Series [mag]
# COLUMN tm_stddevwrtmed: Std dev of Time Series wrt median [mag]
# COLUMN tm_range595:    5-95% range of Time Series[mag]
#
loc_rowid,matchid,name_user,ra_user,dec_user,dist_user,sourceid,ra,dec,hjdstart,hjdstop,wasp_mag,npts,tm_statnpts,tm_median,tm_stddevwrtmed,tm_range595
739,1511,"220.29477926680076,-47.1003905204632",220.29478,-47.10039,0.00025688,1SWASP J144110.78-470600.5,220.294942,-47.100158,2454175.513819,2454688.227338,12.25555,927,927,1.229478e+01,7.498457e-02,9.322000e-02
740,1512,"227.03104238442904,-46.400582199389945",227.03104,-46.40058,0.00020120,1SWASP J150807.50-462401.6,227.031272,-46.400458,2453862.256725,2454274.456979,11.62922,4443,4443,1.163188e+01,7.094619e-02,6.989000e-02
741,1515,"213.3073285845441,-33.56900479586469",213.30733,-33.56900,0.00005353,1SWASP J141313.77-333408.3,213.307392,-33.568986,2453860.389896,2454612.507928,8.32346,10869,10869,8.309119e+00,1.080567e-01,1.305510e-01
742,1520,"228.883528522462,-30.0926894059396",228.88353,-30.09269,0.00017628,1SWASP J151532.09-300533.6,228.883733,-30.092675,2454148.500046,2454615.532303,10.70138,9989,9989,1.058068e+01,1.821847e-01,3.171400e-01
743,1523,"224.0372542792665,-31.929059901866413",224.03725,-31.92906,0.00017851,1SWASP J145608.98-315544.3,224.037433,-31.928972,2453860.389988,2454615.532153,11.00799,23286,23286,1.096030e+01,1.152930e-01,2.892500e-01
744,1524,"216.68127404266912,-29.42720771548855",216.68127,-29.42721,0.00025596,1SWASP J142643.52-292537.0,216.681369,-29.426969,2453860.390046,2454688.226481,11.15779,13140,13140,1.116878e+01,1.416743e-01,7.797000e-02
745,1525,"227.5876747154358,-40.23764673808761",227.58767,-40.23765,0.00024760,1SWASP J151021.10-401415.0,227.587931,-40.237503,2453862.257002,2454615.532060,9.63463,7466,7466,9.636313e+00,5.148625e-02,4.569600e-02
746,1529,"234.25606551285705,-37.24340460989955",234.25607,-37.24340,0.00013170,1SWASP J153701.45-371435.7,234.256053,-37.243269,2453860.390845,2454603.574317,9.13694,4350,4350,9.144549e+00,4.629324e-01,9.076400e-02
747,1531,"215.98241417832713,-29.676336701711705",215.98241,-29.67634,0.00015135,1SWASP J142355.73-294034.6,215.982242,-29.676300,2453872.265312,2454600.562049,6.78876,218,218,6.702740e+00,1.073821e+00,7.198590e-01
748,1533,"227.26961129088824,-28.362692052395836",227.26961,-28.36269,0.00014311,1SWASP J150904.66-282145.5,227.269456,-28.362644,2454148.500220,2454601.565255,7.73620,4292,4292,7.697534e+00,1.069408e-01,9.473500e-02
749,1536,"237.30351460193668,-38.74805993704311",237.30351,-38.74806,0.00000891,1SWASP J154912.84-384452.9,237.303517,-38.748053,2453860.390729,2454687.230289,10.25909,10598,10598,1.025006e+01,3.003669e-01,9.595000e-02
750,1537,"228.45911910520374,-33.518032009518876",228.45912,-33.51803,0.00024582,1SWASP J151350.25-333104.6,228.459403,-33.517961,2453860.448495,2454615.532245,8.61809,7188,7188,8.616663e+00,8.360882e-02,4.790600e-02
751,1538,"214.59767281299375,-31.5634769057232",214.59767,-31.56348,0.00027764,1SWASP J141823.39-313347.7,214.597461,-31.563267,2453860.389965,2454688.226389,10.98358,22167,22166,1.098095e+01,1.373782e-01,1.896600e-01
752,1543,"211.41058785471458,-39.26997523000973",211.41059,-39.26998,0.00009156,1SWASP J140538.51-391612.0,211.410483,-39.270019,2453860.222778,2454688.226447,9.64278,42072,42072,9.653531e+00,8.525600e-02,5.554700e-02
753,1545,"229.97911927927385,-32.74847707205258",229.97912,-32.74848,0.00027425,1SWASP J151955.05-324453.9,229.979389,-32.748325,2453860.389919,2454615.532292,10.25946,14861,14861,1.037942e+01,7.416078e-02,6.178000e-02
754,1546,"226.06306839816168,-42.042697074816",226.06307,-42.04270,0.00016918,1SWASP J150415.18-420233.4,226.063278,-42.042631,2453862.256933,2454615.531968,11.19774,8068,8068,1.119862e+01,6.364631e-02,6.309000e-02
755,1547,"218.70174884210985,-43.84723205068932",218.70175,-43.84723,0.00004802,1SWASP J143448.43-435050.1,218.701806,-43.847256,2453860.389537,2454688.227118,10.32022,10160,10160,1.032710e+01,3.874290e-02,4.195000e-02
756,1550,"219.7662122495519,-26.82445169997053",219.76621,-26.82445,0.00017143,1SWASP J143903.91-264927.4,219.766303,-26.824300,2453860.390116,2454615.532060,10.41382,13124,13124,1.041631e+01,1.420656e-01,7.287000e-02
757,1553,"216.48560380015255,-43.885487244309346",216.48560,-43.88549,0.00002626,1SWASP J142556.55-435307.7,216.485636,-43.885494,2453860.389525,2454688.226968,10.72694,10157,10157,1.072766e+01,3.653217e-02,3.808000e-02
758,1558,"204.27352140016833,-32.7712095025446",204.27352,-32.77121,0.00014229,1SWASP J133705.62-324615.9,204.273422,-32.771094,2453860.222859,2454688.225637,9.93876,14233,14233,9.939362e+00,2.668158e-01,5.985500e-02
759,1559,"218.81972940027958,-30.987047679957502",218.81973,-30.98705,0.00013545,1SWASP J143516.69-305913.3,218.819572,-30.987050,2453860.390012,2454688.226713,11.86418,13132,13132,1.189960e+01,6.713688e-02,1.436100e-01
760,1560,"218.51722814326874,-45.89215487012037",218.51723,-45.89215,0.00022068,1SWASP J143404.20-455331.4,218.517522,-45.892064,2453860.389444,2454688.227176,10.70391,10158,10158,1.071484e+01,5.327304e-02,5.088000e-02
761,1563,"207.57324895153945,-35.4836735232747",207.57325,-35.48367,0.00023366,1SWASP J135017.64-352901.2,207.573536,-35.483689,2453860.222847,2454688.225995,9.71654,13387,13387,9.715072e+00,2.639355e-01,3.682700e-02
762,1564,"230.19543309874282,-38.943179212706646",230.19543,-38.94318,0.00007193,1SWASP J152046.92-385635.3,230.195506,-38.943139,2453860.389711,2454687.229757,10.61876,32431,32431,1.062841e+01,1.828035e-01,5.650000e-02
763,1567,"211.5045039051259,-31.431807539392363",211.50450,-31.43181,0.00021997,1SWASP J140601.02-312554.2,211.504256,-31.431739,2453860.223032,2454688.226134,10.12349,12651,12651,1.012162e+01,1.526555e-01,3.450600e-01
764,1568,"217.1229165545442,-27.30816770026088",217.12292,-27.30817,0.00023977,1SWASP J142829.56-271829.4,217.123189,-27.308189,2453860.390093,2454688.226447,9.37457,8720,8720,9.353312e+00,5.508833e-02,1.066390e-01
765,1569,"232.3586484277692,-35.402316998363695",232.35865,-35.40232,0.00007775,1SWASP J152926.09-352408.2,232.358739,-35.402292,2453860.390938,2454603.588241,8.64983,10527,10527,8.651062e+00,3.045338e-01,2.204920e-01
766,1570,"224.5987661151821,-45.147015737734066",224.59877,-45.14702,0.00018905,1SWASP J145823.75-450848.8,224.598989,-45.146911,2453862.256794,2454615.531829,10.35419,8545,8545,1.035474e+01,7.912550e-02,4.458000e-02
767,1571,"227.80799438455168,-40.71593310139765",227.80799,-40.71593,0.00018464,1SWASP J151113.85-404257.3,227.807747,-40.715917,2453872.270185,2454601.593113,7.89390,117,117,7.837544e+00,3.250504e-01,9.655230e-01
768,1572,"223.14106701673248,-25.01575817671633",223.14107,-25.01576,0.00020311,1SWASP J145233.91-250056.7,223.141294,-25.015767,2454148.500671,2454615.532188,10.66977,9962,9962,1.078379e+01,1.843942e-01,4.019000e-01
769,1573,"205.46918911122137,-37.17066844320577",205.46919,-37.17067,0.00006144,1SWASP J134152.61-371014.2,205.469233,-37.170619,2453860.222755,2454688.225926,11.89159,14204,14204,1.189466e+01,2.651404e-01,1.168800e-01
770,1577,"207.4855593094731,-36.69956038578479",207.48556,-36.69956,0.00022221,1SWASP J134956.57-364157.7,207.485719,-36.699378,2453860.222812,2454688.226053,10.49340,14230,14230,1.049318e+01,2.639245e-01,3.428000e-02
771,1578,"218.2242159456205,-36.00265290914055",218.22422,-36.00265,0.00025226,1SWASP J143253.84-360008.7,218.224361,-36.002425,2453860.389861,2454688.226817,10.81947,10288,10288,1.082081e+01,3.179703e-01,8.579000e-02
772,1582,"224.9625299222985,-27.563527852121982",224.96253,-27.56353,0.00026268,1SWASP J145951.07-273348.5,224.962819,-27.563472,2454148.500440,2454615.532222,9.64175,6553,6553,9.674470e+00,1.303210e-01,2.959530e-01
773,1585,"214.5737425545018,-34.84132579150829",214.57374,-34.84133,0.00025336,1SWASP J141817.76-345028.5,214.574039,-34.841267,2453860.389873,2454688.226505,10.94730,11253,11253,1.094663e+01,8.968133e-02,8.353000e-02
774,1586,"206.38250169954418,-34.38734381771619",206.38250,-34.38734,0.00003326,1SWASP J134531.79-342314.3,206.382489,-34.387308,2453860.222859,2454688.225868,9.81340,14090,14090,9.812235e+00,2.614456e-01,3.141000e-02
775,1594,"207.053208266265,-36.44153154018515",207.05321,-36.44153,0.00012246,1SWASP J134812.73-362629.2,207.053078,-36.441469,2453860.222812,2454688.226007,10.67285,14222,14222,1.067436e+01,2.604107e-01,4.750000e-02
776,1596,"228.9114113753037,-31.71253162482789",228.91141,-31.71253,0.00027317,1SWASP J151538.81-314244.7,228.911714,-31.712442,2453860.389965,2454615.532292,10.67429,18689,18689,1.060668e+01,1.628081e-01,3.547400e-01
777,1601,"232.05159712711244,-34.1797222529404",232.05160,-34.17972,0.00023250,1SWASP J152812.34-341046.3,232.051433,-34.179533,2453860.390972,2454687.229803,9.71556,10325,10325,9.711230e+00,3.174905e-01,1.866830e-01
778,1607,"225.34609185854944,-26.966321318638133",225.34609,-26.96632,0.00013431,1SWASP J150123.06-265759.2,225.346111,-26.966453,2454148.500428,2454615.532245,9.64666,7111,7111,9.692668e+00,1.357850e-01,2.883900e-01
779,1608,"226.39401206941554,-45.76999543610547",226.39401,-45.77000,0.00025631,1SWASP J150534.60-454611.1,226.394186,-45.769775,2453862.256759,2454615.531852,9.22024,6675,6675,9.221107e+00,9.727629e-02,4.906000e-02
780,1611,"222.18216577457048,-34.449561318851295",222.18217,-34.44956,0.00012070,1SWASP J144843.75-342658.2,222.182297,-34.449500,2453860.389919,2454615.532049,10.98533,13044,13044,1.098959e+01,2.827965e-01,7.027000e-02
781,1612,"213.46213393030595,-33.69007001130252",213.46213,-33.69007,0.00019488,1SWASP J141350.93-334124.8,213.462228,-33.690247,2453860.389896,2454688.226377,12.02139,10987,10986,1.201185e+01,8.600119e-02,1.540000e-01
782,1619,"221.16175117912005,-38.00662694642013",221.16175,-38.00663,0.00019327,1SWASP J144438.86-380024.3,221.161936,-38.006756,2453860.389792,2454615.531944,9.64298,21493,21493,9.660901e+00,2.328897e-01,1.096810e-01
783,1620,"227.46609940924625,-29.8370391617147",227.46610,-29.83704,0.00011933,1SWASP J150951.84-295013.6,227.466011,-29.837131,2454148.500162,2454615.532280,9.40797,7145,7145,9.315018e+00,1.283847e-01,2.681660e-01
784,1622,"212.80061839299168,-37.06951556204178",212.80062,-37.06952,0.00022617,1SWASP J141112.12-370409.5,212.800503,-37.069314,2453860.389780,2454688.226458,10.32701,11249,11249,1.032708e+01,6.589784e-02,3.902000e-02
785,1625,"226.11664029912077,-29.96440600612482",226.11664,-29.96441,0.00014093,1SWASP J150428.00-295751.4,226.116697,-29.964278,2454148.500278,2454601.593843,8.92017,5192,5192,8.870264e+00,1.036070e-01,1.984370e-01
786,1626,"229.68875616938067,-36.44561379476223",229.68876,-36.44561,0.00025806,1SWASP J151845.30-362643.2,229.688789,-36.445353,2453860.389815,2454615.532211,10.59715,14856,14856,1.064338e+01,5.393757e-02,5.421000e-02
787,1630,"224.38132722882563,-44.10617379274264",224.38133,-44.10617,0.00026304,1SWASP J145731.60-440621.9,224.381686,-44.106108,2453862.256840,2454615.531863,10.78095,8544,8544,1.077996e+01,4.668711e-02,4.621000e-02
788,1632,"207.70739880668467,-38.13691316797419",207.70740,-38.13691,0.00008474,1SWASP J135049.76-380812.5,207.707361,-38.136831,2453872.268669,2454601.496921,8.26252,189,189,8.169895e+00,2.188565e+00,2.580032e+00
789,1636,"219.98588385036786,-45.15436861730627",219.98588,-45.15437,0.00014569,1SWASP J143956.66-450915.7,219.986086,-45.154381,2453860.389479,2454688.227257,10.14073,12436,12436,1.012596e+01,7.730539e-02,1.351100e-01
790,1641,"228.96951588612393,-36.99912754540993",228.96952,-36.99913,0.00023626,1SWASP J151552.71-365956.0,228.969631,-36.998911,2453872.270764,2454601.570139,8.01552,259,259,7.960112e+00,2.533675e-01,7.401190e-01
791,1643,"210.04721808361276,-43.162340472123816",210.04722,-43.16234,0.00026197,1SWASP J140011.41-430944.3,210.047578,-43.162319,2453860.388310,2454688.226516,11.21031,14356,14356,1.121337e+01,6.538933e-02,3.612000e-02
792,1646,"227.19106849641815,-32.15590392923462",227.19107,-32.15590,0.00007032,1SWASP J150845.87-320921.2,227.191153,-32.155903,2453860.389965,2454615.532234,11.24693,23243,23243,1.119227e+01,1.363548e-01,3.229500e-01
793,1649,"223.52786513729475,-25.574401940511425",223.52787,-25.57440,0.00013267,1SWASP J145406.66-253427.5,223.527758,-25.574314,2454148.500625,2454615.532199,9.40698,8552,8552,9.479128e+00,1.639010e-01,3.639450e-01
794,1651,"226.20363285555635,-39.8234097228697",226.20363,-39.82341,0.00021176,1SWASP J150448.91-394923.6,226.203806,-39.823247,2453862.257025,2454615.532037,9.70178,12751,12751,9.712314e+00,5.393740e-02,8.522600e-02
795,1654,"206.49484866940142,-32.892586600174006",206.49485,-32.89259,0.00024464,1SWASP J134558.71-325332.7,206.494644,-32.892417,2453860.222905,2454688.225810,12.29716,14209,14207,1.229354e+01,2.714627e-01,6.955000e-02
796,1655,"217.97280134516964,-31.20059167006733",217.97280,-31.20059,0.00016735,1SWASP J143153.50-311201.7,217.972956,-31.200489,2453860.390000,2454688.226655,9.78834,13137,13137,9.779609e+00,1.458473e-01,9.488400e-02
797,1656,"223.1213869516214,-26.074964300033955",223.12139,-26.07496,0.00011292,1SWASP J145229.15-260429.6,223.121492,-26.074894,2454148.500637,2454615.532176,10.15789,9971,9971,1.024013e+01,1.605442e-01,3.590500e-01
798,1658,"210.07854509130405,-46.127210426657996",210.07855,-46.12721,0.00007534,1SWASP J140018.87-460738.0,210.078647,-46.127244,2453872.268912,2454601.496713,6.80638,130,130,6.842419e+00,4.326737e-01,1.118562e+00
799,1661,"215.51181509157942,-31.829700023025627",215.51182,-31.82970,0.00012998,1SWASP J142202.87-314947.0,215.511967,-31.829736,2453860.389965,2454688.226470,11.62251,18935,18935,1.164840e+01,9.156787e-02,1.582600e-01
800,1663,"215.51087170435434,-44.87243182867104",215.51087,-44.87243,0.00019176,1SWASP J142202.64-445220.1,215.511017,-44.872269,2453860.389815,2454688.220081,9.49062,7950,7950,9.498669e+00,4.475473e-02,4.498900e-02
801,1664,"215.7637332080695,-43.3952623837778",215.76373,-43.39526,0.00014700,1SWASP J142303.27-432343.4,215.763633,-43.395389,2453860.389549,2454688.226898,10.41389,10156,10156,1.040861e+01,3.496311e-02,4.147000e-02
802,1666,"224.08261868371594,-44.45208846569748",224.08262,-44.45209,0.00021055,1SWASP J145619.81-442706.7,224.082547,-44.451886,2453862.256829,2454615.531840,11.43644,8545,8545,1.143508e+01,4.559593e-02,5.241000e-02
803,1670,"232.8746585943752,-38.8252254902623",232.87466,-38.82523,0.00026203,1SWASP J153129.84-384931.2,232.874361,-38.825350,2453860.390810,2454687.229954,10.46660,10624,10624,1.046760e+01,2.984711e-01,4.115000e-02
804,1672,"231.36805528800406,-41.517025942536215",231.36806,-41.51703,0.00024918,1SWASP J152528.27-413100.7,231.367806,-41.516869,2454151.461620,2454615.532095,11.35557,4231,4231,1.135833e+01,3.798003e-02,6.613000e-02
805,1673,"228.12457513333936,-30.782817088391152",228.12458,-30.78282,0.00018436,1SWASP J151229.85-304658.4,228.124381,-30.782889,2454148.500081,2454615.532280,9.43632,8499,8499,9.319327e+00,1.819521e-01,3.417900e-01
806,1679,"220.84087206249455,-27.35493568299579",220.84087,-27.35494,0.00012476,1SWASP J144321.77-272117.8,220.840731,-27.354958,2453860.390104,2454615.532095,9.71144,13121,13121,9.701714e+00,1.497739e-01,9.001000e-02
807,1682,"218.713534488713,-38.604329215953605",218.71353,-38.60433,0.00015668,1SWASP J143451.26-383615.0,218.713592,-38.604181,2453862.563958,2454662.267176,9.09482,4203,4203,9.112494e+00,4.905110e-01,1.625980e-01
808,1694,"227.25943255691632,-38.534355442952055",227.25943,-38.53436,0.00019867,1SWASP J150902.31-383203.3,227.259644,-38.534253,2453872.270255,2454601.593183,7.47881,118,118,7.450564e+00,4.325455e-01,9.774270e-01
809,1696,"221.7514717349792,-25.46488072841264",221.75147,-25.46488,0.00020640,1SWASP J144700.31-252753.0,221.751300,-25.464742,2453860.390139,2454615.532130,9.03647,12399,12399,9.031016e+00,1.945553e-01,2.882360e-01
810,1699,"229.42153589729594,-38.792774361385355",229.42154,-38.79277,0.00013513,1SWASP J151741.20-384733.8,229.421706,-38.792731,2453860.463183,2454615.532141,8.77070,9751,9751,8.799212e+00,9.628132e-02,1.034250e-01
811,1705,"227.98424687311095,-35.41295875018248",227.98425,-35.41296,0.00019380,1SWASP J151156.16-352446.8,227.984019,-35.413006,2453860.389861,2454615.532199,9.43177,11025,11025,9.430743e+00,5.278050e-02,3.812900e-02
812,1712,"238.3082430774176,-39.547513429218945",238.30824,-39.54751,0.00025451,1SWASP J155313.90-393251.3,238.307925,-39.547586,2453860.390683,2454687.230370,9.75293,8986,8986,9.755088e+00,3.276313e-01,3.538200e-02
813,1714,"214.52223543720663,-39.12837874339894",214.52224,-39.12838,0.00007033,1SWASP J141805.35-390742.0,214.522322,-39.128350,2453860.389722,2454688.226667,9.91660,21412,21412,9.910789e+00,6.217886e-02,5.551000e-02
814,1716,"229.54172236068032,-42.5200601241998",229.54172,-42.52006,0.00014586,1SWASP J151810.00-423111.7,229.541681,-42.519917,2453862.256887,2454615.532037,9.95315,8517,8517,9.956694e+00,5.161202e-02,5.970600e-02
815,1727,"228.8079604306549,-30.977986234091873",228.80796,-30.97799,0.00019724,1SWASP J151513.94-305840.2,228.808108,-30.977839,2454148.500023,2454615.532292,9.24004,8063,8063,9.134624e+00,1.875853e-01,3.653090e-01
816,1728,"232.28594249577526,-39.29105483603756",232.28594,-39.29105,0.00024250,1SWASP J152908.67-391727.0,232.286128,-39.290856,2453860.405486,2454687.229919,9.09410,3667,3667,9.096702e+00,4.973381e-01,1.175360e-01
817,1730,"220.71080128639636,-27.18189541133",220.71080,-27.18190,0.00010730,1SWASP J144250.56-271054.6,220.710689,-27.181858,2453860.390104,2454615.532083,10.93522,13127,13127,1.094910e+01,1.462124e-01,1.076300e-01
818,1733,"223.2057999720089,-28.91454900455943",223.20580,-28.91455,0.00026171,1SWASP J145249.44-285451.7,223.206033,-28.914386,2454148.525683,2454615.532164,9.05565,4112,4112,9.045248e+00,9.164210e-02,1.359260e-01
819,1735,"219.72655174307732,-43.17294293926181",219.72655,-43.17294,0.00013232,1SWASP J143854.40-431022.2,219.726683,-43.172850,2453860.389572,2454688.227176,11.33535,10157,10157,1.134351e+01,5.967000e-02,1.391900e-01
820,1736,"219.7877388210158,-41.34959915123586",219.78774,-41.34960,0.00027384,1SWASP J143909.13-412058.1,219.788078,-41.349497,2453860.389653,2454688.227118,9.90693,10078,10078,9.912900e+00,4.938172e-02,4.203500e-02
821,1741,"214.33360268107762,-32.51314682059594",214.33360,-32.51315,0.00018388,1SWASP J141720.09-323046.8,214.333731,-32.513003,2453860.389942,2454688.226400,11.00060,9687,9687,1.099746e+01,1.050995e-01,2.124900e-01
822,1745,"203.8337923825399,-34.640616059616356",203.83379,-34.64062,0.00002163,1SWASP J133520.10-343826.2,203.833769,-34.640633,2453860.222801,2454662.266644,9.05350,7230,7230,9.054840e+00,3.769215e-01,5.071000e-02
823,1747,"212.4919528891603,-45.472786735345885",212.49195,-45.47279,0.00025694,1SWASP J140958.15-452821.7,212.492300,-45.472714,2453860.388241,2454688.226771,10.09682,23686,23686,1.009395e+01,1.008902e-01,7.954000e-02
824,1752,"210.10507047702836,-36.02144289683585",210.10507,-36.02144,0.00026227,1SWASP J140025.24-360116.3,210.105192,-36.021197,2453872.263461,2454601.497060,8.23519,852,852,8.214066e+00,1.000301e+00,2.559170e-01
825,1754,"221.10012131795304,-38.199741807794744",221.10012,-38.19974,0.00024261,1SWASP J144424.06-381158.3,221.100281,-38.199533,2453860.389792,2454615.531944,10.28611,25609,25609,1.028433e+01,2.172957e-01,1.036800e-01
826,1755,"218.72764622828947,-37.34248791489259",218.72765,-37.34249,0.00007159,1SWASP J143454.61-372032.8,218.727581,-37.342444,2453860.389815,2454688.226910,10.00882,11296,11296,1.000765e+01,3.052842e-01,1.235140e-01
827,1758,"218.87677066033675,-32.43927978543991",218.87677,-32.43928,0.00021265,1SWASP J143530.37-322621.0,218.876547,-32.439181,2453860.389977,2454688.226771,9.17162,10919,10919,9.171990e+00,3.212476e-01,1.201190e-01
828,1759,"232.60493789250987,-37.386896475175334",232.60494,-37.38690,0.00024900,1SWASP J153025.11-372313.2,232.604653,-37.387000,2453860.390856,2454603.578843,9.21091,7381,7381,9.216312e+00,3.539488e-01,6.087700e-02
